contigID	evalue	pident	fident	nident	mismatch	qcov	tcov	qstart	qend	qlen	tstart	tend	tlen	alnlen	bits	target	kingdom	phylum	class	order	family	genus	species
contig_11471	0.000E+00	94.400	0.944	0	115	1.000	0.068	2053	1	2053	14318	16370	30071	2053	3174	tid|165179|NZ_QSSA01000037.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella copri
contig_11530	0.000E+00	99.000	0.990	0	20	0.995	0.018	2047	11	2047	16849	18885	110464	2037	3561	tid|2293119|NZ_QTLH01000004.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides sp. AM18-12LB
contig_11590	0.000E+00	99.100	0.991	0	18	1.000	0.021	1	2041	2041	33880	35920	98959	2041	3582	tid|2293115|NZ_QTMG01000019.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides sp. AF21-43
contig_11620	0.000E+00	92.100	0.921	0	138	0.860	0.007	286	2038	2038	195662	197413	249165	1753	2520	tid|2292352|NZ_QSTA01000003.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium sp. OM08-24
contig_14029	0.000E+00	98.500	0.985	0	23	0.851	0.002	1829	273	1829	124589	126146	740297	1558	2691	tid|246787|NZ_QRSV01000003.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
contig_14058	0.000E+00	98.700	0.987	0	14	1.000	0.004	1044	1	1044	44712	45755	254139	1044	1814	tid|2293195|NZ_QTYN01000002.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AM28-29LB
contig_14087	0.000E+00	99.100	0.991	0	16	1.000	0.009	1	1825	1825	182843	184667	209831	1825	3200	tid|2293148|NZ_QTXF01000004.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AF16-40
contig_18444	0.000E+00	98.600	0.986	0	22	1.000	0.007	1580	1	1580	12625	14204	234545	1580	2734	tid|2293046|NZ_QULE01000004.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. OM05-9BH
contig_18474	0.000E+00	97.900	0.979	0	33	0.999	0.017	1578	1	1579	51347	52932	95367	1586	2693	tid|2293177|NZ_QTVK01000011.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AF34-12
contig_18537	0.000E+00	99.600	0.996	0	6	1.000	0.008	1576	1	1576	163019	164594	207386	1576	2803	tid|2293212|NZ_QUIR01000005.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AM40-10AC
contig_18569	0.000E+00	96.000	0.960	0	33	0.527	0.477	1574	745	1574	443	1271	1737	830	1337	tid|2292054|NZ_QUCG01000159.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. AM23-5
contig_18599	0.000E+00	97.400	0.974	0	31	0.771	0.004	1224	13	1573	275397	276607	311314	1212	2030	tid|2292346|NZ_QSDM01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea sp. AM58-8
contig_8123	7.998E-229	83.500	0.835	0	126	0.300	0.003	1	766	2551	93468	94231	304855	766	802	tid|2292234|NZ_QUFG01000005.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium sp. AF28-13AC
contig_8154	5.939E-285	79.500	0.795	0	227	0.436	0.124	2453	1345	2543	5763	6884	9082	1122	989	tid|1505|NZ_QSBE01000116.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii
contig_8186	0.000E+00	99.600	0.996	0	10	1.000	0.023	1	2535	2535	62692	65226	111011	2535	4503	tid|2293120|NZ_QTLD01000015.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides sp. AM25-14
contig_8215	0.000E+00	77.000	0.770	0	415	0.715	0.005	1809	2	2529	324987	326791	393565	1808	1375	tid|2292948|NZ_QTNJ01000003.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AM28-6
contig_8245	0.000E+00	86.000	0.860	0	234	0.663	0.078	1	1673	2522	12547	14221	21493	1675	1946	tid|2302926|NZ_QVMA01000094.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AM56-10ce
contig_8277	0.000E+00	99.200	0.992	0	20	0.997	0.013	2518	9	2518	112216	114727	186515	2512	4419	tid|817|NZ_QSOR01000013.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
contig_8309	0.000E+00	99.500	0.995	0	12	0.928	0.022	2329	1	2511	20001	22329	107830	2329	4129	tid|246787|NZ_QRSV01000015.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
contig_11945	0.000E+00	96.800	0.968	0	61	0.954	0.006	94	2008	2008	174063	175974	329927	1915	3153	tid|2293180|NZ_QTVC01000002.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AF42-10
contig_11974	1.977E-48	72.200	0.722	0	105	0.189	0.009	378	1	2002	6084	6461	44361	378	203	tid|2293243|NZ_QTYU01000017.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. TF12-2
contig_12002	1.320E-40	66.200	0.662	0	217	0.322	0.001	1234	592	1999	223556	224198	700426	643	177	tid|2292366|NZ_QUEY01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia sp. AM51-8
contig_8733	8.938E-143	72.900	0.729	0	247	0.376	0.002	891	1804	2428	138179	139092	392194	914	517	tid|2292308|NZ_QUEP01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. OF03-18AA
contig_8763	0.000E+00	99.700	0.997	0	5	0.697	0.003	1689	1	2424	390001	391689	653239	1689	3005	tid|817|NZ_QSOR01000002.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
contig_8793	0.000E+00	95.600	0.956	0	85	0.802	0.080	1	1943	2423	22207	24143	24326	1943	3089	tid|2302959|NZ_QVGX01000051.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Subdoligranulum sp. AF14-43
contig_8883	0.000E+00	99.000	0.990	0	24	1.000	0.012	1	2393	2393	102355	104747	202951	2393	4190	tid|2293179|NZ_QTVD01000003.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AF37-3AC
contig_8911	0.000E+00	99.800	0.998	0	5	0.972	0.019	1	2329	2395	47672	50000	120326	2329	4156	tid|47678|NZ_QSUJ01000012.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae
contig_8941	0.000E+00	81.600	0.816	0	340	0.999	0.002	1847	1	1849	137429	139305	1197962	1877	1815	tid|2293209|NZ_QTYC01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AM36-18
contig_8971	0.000E+00	75.000	0.750	0	591	0.992	0.029	2384	20	2384	11780	14148	80526	2369	1576	tid|1505|NZ_QSBE01000006.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii
contig_36732	5.668E-59	65.900	0.659	0	330	0.861	0.027	147	1115	1125	7369	8337	35923	969	237	tid|2202564|MH616728.1	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unclassified Myoviridae genus	Myoviridae sp.
contig_36761	0.000E+00	98.300	0.983	0	19	0.994	0.020	1	1118	1125	238	1356	55977	1119	1922	tid|2292916|NZ_QTMR01000026.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AF15-23LB
contig_36791	1.285E-94	75.600	0.756	0	125	0.456	0.002	581	69	1124	146417	146929	283409	513	355	tid|2292073|NZ_QRMT01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AM07-21
contig_3682	0.000E+00	86.400	0.864	0	465	0.565	0.078	2600	6031	6075	16218	19637	43785	3432	4027	tid|12417|AJ131519.1	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unclassified Siphoviridae genus	Lactobacillus phage phiadh
contig_36878	0.000E+00	98.700	0.987	0	15	1.000	0.006	1123	1	1123	122	1244	204132	1123	1951	tid|40518|NZ_QRUA01000005.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus bromii
contig_36935	0.000E+00	95.200	0.952	0	53	0.988	0.010	1120	13	1122	40712	41820	113446	1109	1747	tid|2293150|NZ_QTXC01000008.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AF17-11
contig_36964	5.512E-22	90.500	0.905	0	8	0.076	0.001	44	128	1122	119269	119352	165175	85	114	tid|2292287|NZ_QSCM01000008.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia sp. OF03-15BH
contig_36993	1.134E-255	78.100	0.781	0	240	0.982	0.011	20	1121	1122	43827	44925	98900	1102	889	tid|2710497|MT074138.1	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	unclassified Podoviridae genus	Bacteroides phage DAC17
contig_21760	0.000E+00	99.800	0.998	0	3	1.000	0.008	1	1452	1452	121112	122563	189444	1452	2594	tid|817|NZ_QSOR01000012.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
contig_21847	0.000E+00	99.600	0.996	0	6	0.997	0.086	1445	1	1450	3006	4450	16897	1445	2568	tid|47678|NZ_QSUJ01000067.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae
contig_21876	0.000E+00	99.300	0.993	0	10	0.987	0.006	7	1436	1449	24975	26404	239298	1430	2523	tid|2292955|NZ_QTMZ01000004.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AM54-2NS
contig_21935	0.000E+00	99.300	0.993	0	10	0.996	0.015	7	1447	1447	66423	67865	94906	1443	2539	tid|47678|NZ_QSUJ01000019.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae
contig_21964	1.292E-224	73.700	0.737	0	342	0.901	0.008	1	1303	1446	18396	19701	155298	1306	787	tid|2293233|NZ_QTZE01000008.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. OM07-17
contig_21993	0.000E+00	99.900	0.999	0	1	0.993	0.004	11	1445	1445	7372	8806	345325	1435	2568	tid|2292926|NZ_QTMB01000002.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AF26-10BH
contig_22020	0.000E+00	98.700	0.987	0	19	1.000	0.007	1444	1	1444	138572	140000	207386	1444	2517	tid|2293212|NZ_QUIR01000005.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AM40-10AC
contig_40524	0.000E+00	97.900	0.979	0	18	0.786	0.007	1068	223	1077	48844	49689	123045	846	1441	tid|39486|NZ_QSOI01000009.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea formicigenerans
contig_40553	0.000E+00	99.000	0.990	0	11	0.998	0.036	1074	1	1076	28542	29615	30083	1074	1881	tid|2293035|NZ_QUFB01000036.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. AM49-4BH
contig_40582	0.000E+00	99.900	0.999	0	1	1.000	0.010	1076	1	1076	14833	15908	111931	1076	1925	tid|2292907|NZ_QUKL01000005.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified Lachnospiraceae genus	Lachnospiraceae bacterium TF10-8AT
contig_40610	0.000E+00	95.800	0.958	0	28	0.627	0.009	713	37	1079	26876	27552	73931	677	1084	tid|2302975|NZ_QVGW01000021.1	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	unclassified Erysipelotrichaceae genus	Erysipelotrichaceae bacterium AF15-26LB
contig_4064	0.000E+00	99.600	0.996	0	20	0.997	0.086	5122	16	5122	50240	55346	59401	5107	9080	tid|2292947|NZ_QTNM01000029.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AM27-13
contig_40669	0.000E+00	97.000	0.970	0	32	0.997	0.016	2	1058	1060	17098	18151	67365	1057	1746	tid|2292960|NZ_QUGQ01000021.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia sp. AF19-1
contig_40698	0.000E+00	99.600	0.996	0	4	1.000	0.002	1	1075	1075	242594	243668	440413	1075	1910	tid|28116|NZ_QSWC01000001.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
contig_40755	1.776E-102	74.900	0.749	0	142	0.528	0.003	578	12	1074	126283	126849	167132	567	381	tid|2292303|NZ_QUJB01000006.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. AM30-24
contig_40784	2.224E-131	74.100	0.741	0	202	0.727	0.026	33	813	1074	15317	16098	30393	782	477	tid|1505|NZ_QSBE01000026.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii
contig_32302	0.000E+00	99.100	0.991	0	11	0.975	0.017	1200	31	1200	25163	26330	69755	1170	2050	tid|47678|NZ_QSUJ01000025.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae
contig_32331	0.000E+00	86.300	0.863	0	135	0.845	0.020	180	1203	1212	45360	46348	50025	1024	1185	tid|2293022|NZ_QUDC01000017.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. AM09-51
contig_3239	1.256E-82	74.700	0.747	0	131	0.070	0.001	5018	4498	7395	218783	219301	366739	521	319	tid|2293174|NZ_QTVN01000002.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AF31-8BH
contig_32418	7.450E-122	88.500	0.885	0	40	0.292	0.002	541	192	1198	183989	184337	186449	350	446	tid|1505|NZ_QSBE01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii
contig_32476	0.000E+00	98.800	0.988	0	14	0.947	0.003	28	1160	1197	196386	197518	397393	1133	1973	tid|246787|NZ_QRSV01000009.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
contig_38595	0.000E+00	96.900	0.969	0	34	1.000	0.063	1100	1	1100	12532	13630	17368	1100	1816	tid|2293831|NZ_QUMM01000043.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified Lachnospiraceae genus	Lachnospiraceae bacterium OF09-6
contig_38623	0.000E+00	97.900	0.979	0	23	0.984	0.004	1087	6	1100	305969	307050	307674	1082	1836	tid|2292200|NZ_QUHQ01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. AF12-19
contig_26008	0.000E+00	90.100	0.901	0	131	0.996	0.042	1325	1	1330	7120	8444	31395	1325	1793	tid|329854|NZ_QSPF01000050.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis
contig_26037	6.531E-39	68.000	0.680	0	168	0.401	0.006	210	742	1328	16844	17368	89946	533	171	tid|1505|NZ_QSBE01000003.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii
contig_26066	2.849E-101	72.100	0.721	0	203	0.554	0.002	1306	571	1328	224565	225294	372302	736	378	tid|2292375|NZ_QSTT01000002.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. OM06-36AC
contig_26096	0.000E+00	97.600	0.976	0	31	0.974	0.044	1292	1	1327	15800	17091	29340	1292	2176	tid|821|NZ_QSOY01000047.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified Bacteroidales family	Phocaeicola	Phocaeicola vulgatus
contig_26125	0.000E+00	99.000	0.990	0	13	0.983	0.467	1	1307	1329	555	1859	2797	1307	2277	tid|360807|NZ_QRTF01000081.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia inulinivorans
contig_26183	0.000E+00	94.900	0.949	0	67	0.998	0.007	1324	4	1324	93783	95103	188796	1321	2068	tid|165179|NZ_QSSA01000002.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella copri
contig_35160	0.000E+00	96.800	0.968	0	37	1.000	0.011	1	1149	1149	31339	32488	108362	1150	1897	tid|2292357|NZ_QULS01000010.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium sp. OM04-11BH
contig_3519	1.685E-278	87.300	0.873	0	100	0.121	0.001	1	790	6511	213658	214447	622059	790	969	tid|2292928|NZ_QTLY01000002.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AF29-11
contig_35218	0.000E+00	99.500	0.995	0	6	1.000	0.007	1148	1	1148	96991	98138	160800	1148	2036	tid|2292951|NZ_QTNF01000009.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. AM37-9
contig_13047	2.001E-285	86.700	0.867	0	109	0.433	0.242	11	834	1901	2531	3354	3412	824	990	tid|33945|NZ_QSCV01000096.1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus avium
contig_13078	6.961E-34	73.100	0.731	0	73	0.143	0.005	1057	787	1899	41597	41867	51883	271	155	tid|1628085|NZ_QVFE01000027.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Agathobaculum	Agathobaculum butyriciproducens
contig_13138	0.000E+00	94.900	0.949	0	89	0.922	0.019	1891	145	1894	64014	65760	93355	1747	2721	tid|165179|NZ_QSSA01000014.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella copri
contig_13170	0.000E+00	99.700	0.997	0	5	0.951	0.010	94	1892	1892	44945	46743	171603	1799	3202	tid|2291989|NZ_QUEI01000007.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	unclassified Clostridiaceae genus	Clostridiaceae bacterium AF31-3BH
contig_13202	2.595E-270	92.200	0.922	0	51	0.345	0.006	1234	1885	1889	66136	66786	117661	652	939	tid|821|NZ_QSOY01000016.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified Bacteroidales family	Phocaeicola	Phocaeicola vulgatus
contig_13234	0.000E+00	92.900	0.929	0	73	0.545	0.018	97	1123	1886	43114	44140	56426	1027	1519	tid|1978000|MK415407.1	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	unclassified Viruses family	unclassified Viruses genus	Phage FAKO27_000271F
contig_19861	2.041E-36	76.000	0.760	0	54	0.148	0.005	1283	1507	1522	37285	37509	41656	225	163	tid|2170413|MN855775.1	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	unclassified Siphoviridae genus	Siphoviridae sp.
contig_19890	1.644E-27	73.600	0.736	0	57	0.142	0.000	664	449	1521	38698	38913	474120	216	133	tid|2292890|NZ_QTUU01000002.1	Bacteria	Firmicutes	unclassified Firmicutes class	unclassified Firmicutes order	unclassified Firmicutes family	unclassified Firmicutes genus	Firmicutes bacterium AM10-47
contig_19921	3.382E-226	97.200	0.972	0	13	0.312	0.012	1357	884	1519	23288	23761	40710	474	793	tid|1147143|JQ086370.1	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Hendrixvirus	Enterobacteria phage HK140
contig_19352	5.174E-31	74.800	0.748	0	55	0.143	0.001	1311	1531	1542	20349	20569	189792	221	145	tid|1502|NZ_QRQT01000003.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium perfringens
contig_1944	1.235E-231	72.300	0.723	0	408	0.026	0.021	13032	11557	57749	50637	52109	69832	1476	814	tid|2293009|NZ_QUEL01000018.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. AF29-8BH
contig_19528	0.000E+00	87.100	0.871	0	197	0.996	0.016	7	1535	1535	20960	22488	94926	1529	1852	tid|2293095|NZ_QTZF01000008.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus sp. OM06-34AC
contig_22221	3.323E-33	77.700	0.777	0	42	0.131	0.001	401	589	1438	50689	50877	178423	189	152	tid|2293105|NZ_QTWU01000003.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium sp. AF17-7
contig_22250	0.000E+00	88.900	0.889	0	145	0.914	0.231	125	1441	1441	2121	3430	5682	1317	1687	tid|2292180|NZ_QUHT01000082.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified Ruminococcaceae genus	Ruminococcaceae bacterium AF10-16
contig_22281	0.000E+00	98.500	0.985	0	21	0.997	0.013	1436	6	1436	81279	82710	113568	1432	2469	tid|817|NZ_QSOR01000015.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
contig_23253	0.000E+00	100.000	1.000	0	0	1.000	0.271	1	1404	1404	2585	3988	5173	1404	2517	tid|2292897|NZ_QUEU01000071.1	Bacteria	Firmicutes	unclassified Firmicutes class	unclassified Firmicutes order	unclassified Firmicutes family	unclassified Firmicutes genus	Firmicutes bacterium AM59-13
contig_23340	0.000E+00	99.400	0.994	0	8	0.981	0.008	1	1375	1402	21887	23260	168251	1375	2430	tid|47678|NZ_QSUJ01000006.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae
contig_2337	0.000E+00	93.700	0.937	0	430	0.405	0.236	1	6820	16848	3180	10000	28917	6821	10300	tid|2029671|MF448567.1	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Skunavirus	Lactococcus phage 66901
contig_30662	0.000E+00	98.900	0.989	0	14	1.000	0.460	1	1234	1234	1019	2252	2684	1234	2154	tid|2293109|NZ_QTVP01000059.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium sp. OF04-11AC
contig_30691	3.535E-52	70.600	0.706	0	136	0.376	0.008	368	829	1228	5478	5939	58356	462	215	tid|28130|NZ_QSRD01000005.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella disiens
contig_27628	1.988E-96	69.300	0.693	0	251	0.634	0.032	1221	404	1291	1658	2484	25894	827	362	tid|2292243|NZ_QUGE01000029.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptoclostridium	Peptoclostridium sp. AF21-18
contig_27657	0.000E+00	99.600	0.996	0	5	0.978	0.002	1268	6	1291	422513	423775	616563	1263	2242	tid|1653434|NZ_QVLW01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Sellimonas	Sellimonas intestinalis
contig_27686	0.000E+00	99.100	0.991	0	12	1.000	0.010	1290	1	1290	102120	103399	126922	1290	2268	tid|216816|NZ_QSPY01000008.1	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
contig_27715	9.461E-74	71.000	0.710	0	181	0.484	0.001	712	89	1289	431068	431691	545988	624	286	tid|2292234|NZ_QUFG01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium sp. AF28-13AC
contig_27744	1.528E-252	78.400	0.784	0	229	0.822	0.001	1240	181	1289	513503	514562	818040	1060	879	tid|2293150|NZ_QTXC01000001.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AF17-11
contig_27801	0.000E+00	97.400	0.974	0	33	0.993	0.017	10	1287	1287	36935	38213	75630	1279	2146	tid|2292071|NZ_QUDK01000010.1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. AF45-4BH
contig_33046	5.256E-307	84.500	0.845	0	149	0.812	0.019	204	1166	1186	3559	4521	50281	963	1059	tid|2292280|NZ_QSCU01000037.1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. OF02-3LB
